x,y
-1.225979089736938477e+00,-3.328794538974761963e-01
-7.262226939201354980e-01,-3.285965323448181152e-01
-8.773297667503356934e-01,8.635272085666656494e-02
-8.060719370841979980e-01,6.400699913501739502e-02
-1.146616458892822266e+00,4.017654806375503540e-02
-1.193544626235961914e+00,-3.091491162776947021e-01
-8.592374920845031738e-01,1.740263700485229492e-01
-7.531678080558776855e-01,-3.381480276584625244e-01
-1.207913517951965332e+00,-2.820726931095123291e-01
-1.243346333503723145e+00,-3.923608362674713135e-01
-8.186200857162475586e-01,8.125449717044830322e-02
-1.168607711791992188e+00,-4.347624480724334717e-01
-7.633700370788574219e-01,-2.145232856273651123e-01
-1.139427900314331055e+00,9.433583915233612061e-02
-1.238209962844848633e+00,-2.219818830490112305e-01
-1.195999383926391602e+00,-5.166078731417655945e-02
-8.385557532310485840e-01,-2.228783369064331055e-01
-9.288771152496337891e-01,-3.851015865802764893e-01
-1.011200428009033203e+00,-4.530386030673980713e-01
-1.007749795913696289e+00,-3.929355442523956299e-01
-8.058616518974304199e-01,-2.280167862772941589e-02
-7.703776955604553223e-01,-1.130550801753997803e-01
-7.574173808097839355e-01,-2.437328994274139404e-01
-1.280694127082824707e+00,-1.291953176259994507e-01
-9.906784892082214355e-01,1.126002818346023560e-01
-9.889349341392517090e-01,-4.181119501590728760e-01
-1.325124502182006836e+00,-1.721019893884658813e-01
-8.410200476646423340e-01,-2.247131764888763428e-01
-1.188584446907043457e+00,-4.155475199222564697e-01
-7.493149638175964355e-01,-1.329410672187805176e-01
-1.257980942726135254e+00,-1.971202641725540161e-01
-1.044251322746276855e+00,1.136106997728347778e-01
-7.761558294296264648e-01,2.110947109758853912e-02
-8.246908783912658691e-01,-4.404990971088409424e-01
-7.233540415763854980e-01,-4.059146642684936523e-01
-8.546612262725830078e-01,-3.722986876964569092e-01
-1.152003526687622070e+00,-3.208669722080230713e-01
-1.215679287910461426e+00,-6.609879434108734131e-03
-6.980535387992858887e-01,-1.274188309907913208e-01
-9.921130537986755371e-01,2.150737941265106201e-01
-1.290455460548400879e+00,-2.269329279661178589e-01
-1.130127310752868652e+00,-4.308310449123382568e-01
-1.300657391548156738e+00,-1.266140639781951904e-01
-7.917963862419128418e-01,-1.056262105703353882e-01
-1.005994796752929688e+00,4.662520065903663635e-02
-9.791481494903564453e-01,-5.348989367485046387e-01
-1.221390724182128906e+00,-8.758550882339477539e-02
-7.905676960945129395e-01,-3.668149709701538086e-01
-1.262880682945251465e+00,-1.420994848012924194e-01
-7.065625190734863281e-01,-3.144280612468719482e-01
-1.075287818908691406e+00,-4.073355793952941895e-01
-1.147359371185302734e+00,-3.753821253776550293e-01
-7.621977329254150391e-01,-1.823330521583557129e-01
-8.712584972381591797e-01,-3.918079137802124023e-01
-1.229987263679504395e+00,-1.897690743207931519e-01
-6.473882794380187988e-01,-4.422811791300773621e-02
-7.167415022850036621e-01,-5.983022972941398621e-02
-1.173916697502136230e+00,-3.492452502250671387e-01
-1.184924602508544922e+00,-3.464660048484802246e-01
-9.169499874114990234e-01,7.098844647407531738e-02
-1.204013586044311523e+00,-3.619224727153778076e-01
-1.001484274864196777e+00,-4.033454954624176025e-01
-1.119016885757446289e+00,7.283525168895721436e-02
-8.701912760734558105e-01,6.553914397954940796e-02
-1.190392851829528809e+00,-4.372404813766479492e-01
-1.061079859733581543e+00,-4.249672293663024902e-01
-8.250697851181030273e-01,-3.476378023624420166e-01
-7.672052383422851562e-01,-6.785646080970764160e-03
-9.946887493133544922e-01,-3.605436682701110840e-01
-7.877533435821533203e-01,-1.190888583660125732e-01
-1.221615314483642578e+00,-1.979779079556465149e-02
-7.135918736457824707e-01,-5.064750462770462036e-02
-8.721036911010742188e-01,-3.593291938304901123e-01
-9.169190526008605957e-01,-4.187268912792205811e-01
-8.724867701530456543e-01,8.195101469755172729e-02
-7.236330509185791016e-01,-2.314720600843429565e-01
-7.280122637748718262e-01,-2.039932012557983398e-01
-6.752145886421203613e-01,-2.182231247425079346e-01
-7.134463191032409668e-01,4.521402344107627869e-02
-1.157553672790527344e+00,-7.368452847003936768e-02
-1.002180933952331543e+00,1.133383065462112427e-01
-1.272614479064941406e+00,2.273446694016456604e-02
-8.656151294708251953e-01,-3.872202634811401367e-01
-1.194052696228027344e+00,-4.604283720254898071e-03
-1.150306582450866699e+00,-3.564091622829437256e-01
-1.008135199546813965e+00,-3.913363218307495117e-01
-8.261779546737670898e-01,-4.184283018112182617e-01
-1.272896409034729004e+00,-1.402320414781570435e-01
-7.288956046104431152e-01,-1.152597814798355103e-01
-7.644939422607421875e-01,-2.609511613845825195e-01
-7.490912675857543945e-01,-2.649488747119903564e-01
-9.722038507461547852e-01,1.690201759338378906e-01
-1.158226370811462402e+00,-4.117423892021179199e-01
-8.671121597290039062e-01,-7.354483008384704590e-02
-1.190412640571594238e+00,-3.205543756484985352e-01
-7.776030898094177246e-01,-1.146571785211563110e-01
-1.240177869796752930e+00,-4.393376410007476807e-02
-1.287337660789489746e+00,-9.504850953817367554e-02
-1.219185709953308105e+00,-2.245106995105743408e-01
-1.190630197525024414e+00,-2.949126660823822021e-01
-1.321282267570495605e+00,-1.830136030912399292e-01
-7.020896077156066895e-01,-1.930473446846008301e-01
-8.351529240608215332e-01,1.331510245800018311e-01
-1.053669691085815430e+00,1.117379069328308105e-01
-9.854696393013000488e-01,-4.834870696067810059e-01
-9.309580922126770020e-01,-4.168013334274291992e-01
-1.113331913948059082e+00,1.483649909496307373e-01
-8.855969905853271484e-01,-3.394668698310852051e-01
-7.156778573989868164e-01,-1.072885394096374512e-01
-1.188323020935058594e+00,-3.191623389720916748e-01
-8.495925664901733398e-01,9.281016886234283447e-02
-7.806037664413452148e-01,3.458027169108390808e-02
-1.259303331375122070e+00,5.515334755182266235e-02
-9.730751514434814453e-01,-4.064261019229888916e-01
-8.605854511260986328e-01,5.413582175970077515e-02
-1.016183137893676758e+00,8.148431777954101562e-02
-7.230028510093688965e-01,-1.486201584339141846e-02
-7.204576134681701660e-01,2.820071578025817871e-02
-1.394832968711853027e+00,-1.728176772594451904e-01
-1.128717064857482910e+00,4.421539232134819031e-02
-8.174105286598205566e-01,-4.949667677283287048e-02
-9.736298322677612305e-01,1.272419095039367676e-01
-7.984541654586791992e-01,-4.278756380081176758e-01
-9.908745288848876953e-01,1.877846121788024902e-01
-7.094710469245910645e-01,-3.467124998569488525e-01
-8.635479807853698730e-01,1.281748116016387939e-01
-1.254626989364624023e+00,-5.084456875920295715e-02
-1.116282224655151367e+00,-3.205693960189819336e-01
-7.934692502021789551e-01,2.579915896058082581e-02
-9.991114139556884766e-01,9.704890102148056030e-02
-9.287565946578979492e-01,-3.579906821250915527e-01
-1.102585077285766602e+00,5.379927903413772583e-02
-1.201286196708679199e+00,-1.813514381647109985e-01
-1.227028012275695801e+00,-1.208851337432861328e-01
-1.007278084754943848e+00,-3.618512451648712158e-01
-9.848642945289611816e-01,-6.481222808361053467e-03
-7.319452166557312012e-01,-2.286989390850067139e-01
-8.462772965431213379e-01,-7.642295211553573608e-03
-6.639145612716674805e-01,-2.925622463226318359e-01
-7.234120965003967285e-01,-9.548576176166534424e-02
-7.797638177871704102e-01,7.445290684700012207e-02
-6.617183685302734375e-01,-9.327808767557144165e-02
-1.209695577621459961e+00,-1.797491908073425293e-01
-7.965515851974487305e-01,9.416840970516204834e-02
-7.840955853462219238e-01,-3.828911781311035156e-01
-1.311232447624206543e+00,-2.124755680561065674e-01
-1.270828127861022949e+00,-3.791518509387969971e-01
-1.302922010421752930e+00,-2.121321260929107666e-01
-1.161537170410156250e+00,-3.773254454135894775e-01
-9.173662066459655762e-01,-4.501689076423645020e-01
-1.132135629653930664e+00,1.578955948352813721e-01
-6.961825489997863770e-01,-1.282155215740203857e-01
-1.019113421440124512e+00,-4.446929991245269775e-01
-7.982308268547058105e-01,-3.269045948982238770e-01
-1.264844059944152832e+00,4.300766438245773315e-02
-1.110113382339477539e+00,1.043943911790847778e-01
-1.152400135993957520e+00,-3.946667909622192383e-02
-1.298195958137512207e+00,-3.117188811302185059e-03
-1.170621275901794434e+00,-4.154135882854461670e-01
-1.220069766044616699e+00,-2.813421748578548431e-02
-1.146335721015930176e+00,-2.853651642799377441e-01
-9.762632846832275391e-01,-5.067042112350463867e-01
-7.550005316734313965e-01,-2.918415367603302002e-01
-7.815919518470764160e-01,-7.980501651763916016e-02
-1.149268984794616699e+00,-3.849408328533172607e-01
-7.990152239799499512e-01,2.406322769820690155e-02
-9.798102378845214844e-01,-4.691960811614990234e-01
-1.082638144493103027e+00,9.178438782691955566e-02
-1.231136083602905273e+00,-9.376856684684753418e-02
-1.142900466918945312e+00,-3.695500791072845459e-01
-1.174242138862609863e+00,5.561135709285736084e-02
-9.198551177978515625e-01,4.868867248296737671e-02
-1.326771259307861328e+00,-1.304486840963363647e-01
-7.413271069526672363e-01,-3.320577740669250488e-01
-9.742748737335205078e-01,-3.764629364013671875e-01
-6.737334132194519043e-01,-3.812527954578399658e-01
-7.826763987541198730e-01,-7.085470855236053467e-02
-9.624674916267395020e-01,1.227987557649612427e-01
-1.011454463005065918e+00,-3.964681923389434814e-01
-1.209340691566467285e+00,-2.661668658256530762e-01
-1.144722104072570801e+00,-1.963531598448753357e-02
-1.243643999099731445e+00,-2.467406690120697021e-01
-7.663167119026184082e-01,-1.487272679805755615e-01
-8.709781169891357422e-01,4.658044502139091492e-02
-8.124797940254211426e-01,3.408270329236984253e-02
-1.003507137298583984e+00,2.953383699059486389e-02
-1.253782033920288086e+00,-2.021432071924209595e-01
-1.260888457298278809e+00,-1.742763072252273560e-01
-7.290999293327331543e-01,-2.750268280506134033e-01
-1.129388809204101562e+00,-3.901523649692535400e-01
-7.424611449241638184e-01,-3.836527168750762939e-01
-1.007902860641479492e+00,1.712874770164489746e-01
-1.200983524322509766e+00,-6.596598029136657715e-02
-9.808905124664306641e-01,-3.603417277336120605e-01
-9.139487743377685547e-01,7.830098271369934082e-02
-6.792320013046264648e-01,-2.358121126890182495e-01
-8.079684376716613770e-01,9.733295068144798279e-03
-1.211874604225158691e+00,-6.707596033811569214e-02
-7.366851568222045898e-01,-3.337289392948150635e-01
-1.318333387374877930e+00,-1.831051260232925415e-01
-7.558995485305786133e-01,-1.696940064430236816e-01
-1.143102884292602539e+00,1.185978353023529053e-01
-6.816837191581726074e-01,4.975675418972969055e-02
-9.025396108627319336e-01,-4.601230323314666748e-01
-9.410074353218078613e-01,-5.336652994155883789e-01
-8.027954697608947754e-01,6.247078254818916321e-02
-7.667118310928344727e-01,-5.312261730432510376e-02
-1.075634241104125977e+00,-3.316217362880706787e-01
-9.814616441726684570e-01,1.002379208803176880e-01
-7.688490748405456543e-01,-7.163234055042266846e-02
-1.275841712951660156e+00,-2.210758030414581299e-01
-8.848918080329895020e-01,1.718425750732421875e-02
-7.682567834854125977e-01,-2.974153961986303329e-03
-1.157554030418395996e+00,-3.495602905750274658e-01
-9.529910087585449219e-01,1.540564596652984619e-01
-9.200731515884399414e-01,1.116545870900154114e-01
-1.234079957008361816e+00,-3.620818555355072021e-01
-8.989132642745971680e-01,7.383733987808227539e-02
-1.186532735824584961e+00,-3.559719920158386230e-01
-1.050528407096862793e+00,5.418399721384048462e-02
-1.243854880332946777e+00,-3.043147325515747070e-01
-1.083537459373474121e+00,5.849200487136840820e-02
-1.160324335098266602e+00,-2.247702032327651978e-01
-6.985634565353393555e-01,-1.269731819629669189e-01
-6.615965962409973145e-01,-8.694655448198318481e-02
-7.163595557212829590e-01,-3.257087469100952148e-01
-9.995223283767700195e-01,-2.840092182159423828e-01
-9.608370661735534668e-01,6.269067525863647461e-03
-1.217619061470031738e+00,-3.023795187473297119e-01
-8.292037844657897949e-01,-4.165996983647346497e-02
-1.219655156135559082e+00,-3.788514435291290283e-02
-1.143501758575439453e+00,-4.416130185127258301e-01
-1.141799807548522949e+00,-3.284349143505096436e-01
-7.368099093437194824e-01,-3.170513510704040527e-01
-1.309955000877380371e+00,-3.405858278274536133e-01
-1.320725083351135254e+00,-1.203501075506210327e-01
-1.323146462440490723e+00,-1.996400058269500732e-01
-1.054087400436401367e+00,5.082318186759948730e-02
-1.317606925964355469e+00,3.960129618644714355e-02
-1.039833188056945801e+00,-3.896126151084899902e-01
-6.607319116592407227e-01,-3.868521377444267273e-02
-1.314868211746215820e+00,4.755387455224990845e-02
-1.213157415390014648e+00,1.138425692915916443e-01
-1.151967525482177734e+00,7.140202820301055908e-02
-1.250697016716003418e+00,-1.287755072116851807e-01
-1.215893149375915527e+00,-3.855251073837280273e-01
-1.247027754783630371e+00,-2.770808711647987366e-02
-1.246628165245056152e+00,-6.259784102439880371e-02
-8.378089666366577148e-01,1.277528554201126099e-01
-8.571819663047790527e-01,5.161435902118682861e-02
-8.517916202545166016e-01,-2.489357441663742065e-01
-7.381625175476074219e-01,-3.787719607353210449e-01
-8.230143785476684570e-01,1.029465720057487488e-01
-7.975583672523498535e-01,-3.074665963649749756e-01
-6.540848016738891602e-01,-1.221378147602081299e-01
-1.161548495292663574e+00,1.406868360936641693e-02
-1.090065360069274902e+00,1.259512156248092651e-01
-7.454969286918640137e-01,-2.822329699993133545e-01
-1.273569107055664062e+00,-1.460024118423461914e-01
-8.314307332038879395e-01,1.471570692956447601e-02
-1.070681929588317871e+00,-4.159348458051681519e-02
-1.254145622253417969e+00,-2.995907664299011230e-01
-1.201134085655212402e+00,4.094332084059715271e-02
-1.039126515388488770e+00,8.584750443696975708e-02
-8.872744441032409668e-01,-4.540840983390808105e-01
-7.307543754577636719e-01,-8.833380043506622314e-02
-1.288937330245971680e+00,-9.959148615598678589e-02
-8.635653853416442871e-01,-3.971645236015319824e-01
-9.789364337921142578e-01,1.234010234475135803e-01
-1.055112600326538086e+00,1.845213025808334351e-01
-1.102380156517028809e+00,-3.843908011913299561e-01
-7.872420549392700195e-01,6.159665435552597046e-02
-9.964042305946350098e-01,5.676782131195068359e-02
-1.068380475044250488e+00,-4.316479563713073730e-01
-7.240712046623229980e-01,-2.533301115036010742e-01
-8.403191566467285156e-01,1.789286136627197266e-01
-7.657968401908874512e-01,-3.034327924251556396e-01
-8.387257456779479980e-01,-4.933326691389083862e-02
-9.432086348533630371e-01,-4.961529374122619629e-01
-7.744239568710327148e-01,-4.690701887011528015e-02
-1.131516575813293457e+00,7.802762091159820557e-02
-1.269050121307373047e+00,2.268830314278602600e-02
-9.445902109146118164e-01,-3.406292200088500977e-01
-1.280026793479919434e+00,4.175873473286628723e-02
-1.039142489433288574e+00,1.080948561429977417e-01
-1.010546445846557617e+00,1.572920083999633789e-01
-1.323212027549743652e+00,-1.313358098268508911e-01
-1.204273581504821777e+00,-4.014568328857421875e-01
-1.230733275413513184e+00,-2.826984822750091553e-01
-1.063916444778442383e+00,1.159130334854125977e-01
-8.170436024665832520e-01,6.656589359045028687e-02
-8.697229623794555664e-01,-3.427906334400177002e-01
-8.151720762252807617e-01,4.874501377344131470e-02
-1.142356991767883301e+00,-5.795352160930633545e-02
-9.001474976539611816e-01,1.408330798149108887e-01
-8.240069150924682617e-01,-3.806453347206115723e-01
-1.045041084289550781e+00,1.550311744213104248e-01
-1.196896791458129883e+00,-1.256376504898071289e-01
-1.003096103668212891e+00,1.463736742734909058e-01
-7.634624242782592773e-01,-1.341696083545684814e-01
-1.044371008872985840e+00,-4.160140156745910645e-01
-7.742012739181518555e-01,-2.747715413570404053e-01
-9.406071901321411133e-01,9.679533541202545166e-03
-7.632107138633728027e-01,-2.529596388339996338e-01
-1.161852121353149414e+00,2.792051248252391815e-02
-1.219825267791748047e+00,-2.828289866447448730e-01
-7.502713799476623535e-01,-2.956634759902954102e-01
-1.057940840721130371e+00,7.700084894895553589e-02
-1.265613317489624023e+00,-2.410025149583816528e-01
-1.166399121284484863e+00,5.201822146773338318e-02
-1.010932564735412598e+00,6.896615773439407349e-02
-8.071066141128540039e-01,4.137787967920303345e-02
-9.975992441177368164e-01,-3.334789276123046875e-01
-8.657027482986450195e-01,-4.221021831035614014e-01
-7.005115151405334473e-01,-2.409725487232208252e-01
-8.302711248397827148e-01,5.095716565847396851e-02
-8.938063383102416992e-01,-3.641571700572967529e-01
-9.892834424972534180e-01,-4.338777661323547363e-01
-1.217377543449401855e+00,-5.372326448559761047e-02
-1.035280466079711914e+00,2.045360207557678223e-01
-1.233486413955688477e+00,4.777671024203300476e-02
-7.538799047470092773e-01,-5.605739727616310120e-02
-1.323949694633483887e+00,-2.797250151634216309e-01
-9.239035248756408691e-01,-3.914846777915954590e-01
-1.249652862548828125e+00,-2.834815680980682373e-01
-7.161002755165100098e-01,-7.260940968990325928e-02
-7.748476862907409668e-01,-3.405779600143432617e-01
-7.089171409606933594e-01,-8.943474292755126953e-02
-9.657089114189147949e-01,6.214030086994171143e-02
-1.172785878181457520e+00,4.252080619335174561e-02
-1.190252661705017090e+00,-2.312391698360443115e-01
-9.455007314682006836e-01,-4.589941501617431641e-01
-1.167301893234252930e+00,-3.117301166057586670e-01
-8.033620119094848633e-01,-1.999893039464950562e-01
-1.273169636726379395e+00,-2.223366349935531616e-01
-7.540565729141235352e-01,-1.384894102811813354e-01
-8.348163962364196777e-01,1.015883386135101318e-01
-1.101224184036254883e+00,-3.203727304935455322e-01
-7.637497782707214355e-01,-3.963665068149566650e-01
-8.549592494964599609e-01,-5.337396264076232910e-02
-9.492189884185791016e-01,-3.715023100376129150e-01
-7.383749485015869141e-01,-7.379016280174255371e-02
-1.216837882995605469e+00,3.892596438527107239e-02
-1.191033601760864258e+00,-3.798107206821441650e-01
-1.111866116523742676e+00,-4.899075627326965332e-01
-1.127137422561645508e+00,-4.325976371765136719e-01
-7.285460829734802246e-01,-2.179793417453765869e-01
-1.081256508827209473e+00,-4.023840427398681641e-01
-1.249603033065795898e+00,-2.875397801399230957e-01
-8.249883651733398438e-01,1.690097451210021973e-01
-6.321564912796020508e-01,-2.918463349342346191e-01
-1.026495099067687988e+00,2.780244499444961548e-02
-7.084560990333557129e-01,-5.222774110734462738e-03
-9.087249040603637695e-01,1.280791163444519043e-01
-8.919445276260375977e-01,-2.155518531799316406e-01
-1.022134900093078613e+00,1.218111515045166016e-01
-1.158244013786315918e+00,-1.647869646549224854e-01
-9.088363051414489746e-01,-3.689555823802947998e-01
-6.881893873214721680e-01,-8.618663996458053589e-02
-7.625685334205627441e-01,9.904043748974800110e-03
-1.162392497062683105e+00,5.705483257770538330e-03
-7.044765353202819824e-01,-1.081724613904953003e-01
-7.405474185943603516e-01,-1.343119293451309204e-01
-1.034819126129150391e+00,7.872644066810607910e-02
-1.019269347190856934e+00,6.129244342446327209e-02
-7.685633897781372070e-01,9.200264513492584229e-02
-1.072132349014282227e+00,-4.157082438468933105e-01
-8.176810741424560547e-01,2.645425498485565186e-02
-1.147332191467285156e+00,5.409890413284301758e-02
-8.521478176116943359e-01,6.216323375701904297e-02
-8.502320647239685059e-01,-3.566629886627197266e-01
-1.224815249443054199e+00,-2.494278550148010254e-01
-7.030026912689208984e-01,-2.298955917358398438e-01
-1.187342643737792969e+00,-1.698711365461349487e-01
-7.350038886070251465e-01,-3.172289431095123291e-01
-9.139586687088012695e-01,1.897992640733718872e-01
-7.967897057533264160e-01,-7.330247014760971069e-02
-1.177392005920410156e+00,6.480321288108825684e-03
-8.235611915588378906e-01,4.395576193928718567e-02
-7.407513260841369629e-01,-1.841419637203216553e-01
-8.709056973457336426e-01,6.269838660955429077e-02
-7.721989750862121582e-01,4.561528190970420837e-02
-8.568711280822753906e-01,-4.055661261081695557e-01
-1.086482167243957520e+00,-3.533253669738769531e-01
-8.801735639572143555e-01,1.087808012962341309e-01
-7.972790002822875977e-01,-2.691319882869720459e-01
-7.360903620719909668e-01,-8.999563753604888916e-02
-1.166447997093200684e+00,-3.945519626140594482e-01
-7.654010057449340820e-01,-1.828822046518325806e-01
-1.176991939544677734e+00,-2.479176074266433716e-01
-1.091433644294738770e+00,-3.853329718112945557e-01
-1.066627502441406250e+00,-3.153197467327117920e-01
-8.978732228279113770e-01,-3.633469343185424805e-01
-9.394348859786987305e-01,1.688416898250579834e-01
-1.206202387809753418e+00,-3.311009407043457031e-01
-8.725908398628234863e-01,1.691387221217155457e-02
-7.776722908020019531e-01,1.744796521961688995e-02
-1.193008661270141602e+00,5.702279508113861084e-03
-6.901025176048278809e-01,-2.369350194931030273e-01
-1.064288139343261719e+00,9.190306067466735840e-02
-9.404711723327636719e-01,4.298185184597969055e-02
-1.267377376556396484e+00,-1.256576776504516602e-01
-1.192090272903442383e+00,-3.260948359966278076e-01
-1.245332956314086914e+00,-3.087465465068817139e-01
-7.321095466613769531e-01,-4.425369948148727417e-02
-1.210685372352600098e+00,-2.217757552862167358e-01
-8.453058004379272461e-01,-3.192125558853149414e-01
-1.229103207588195801e+00,-1.991334259510040283e-01
-1.030399203300476074e+00,7.449609786272048950e-02
-1.104874253273010254e+00,4.684270173311233521e-02
-7.435418963432312012e-01,-4.411710053682327271e-02
-1.338475346565246582e+00,-1.530510336160659790e-01
-1.304949522018432617e+00,-1.360106170177459717e-01
-1.090686559677124023e+00,6.786774098873138428e-02
-1.226093292236328125e+00,-2.249785363674163818e-01
-8.365362286567687988e-01,-3.650756478309631348e-01
-1.237446904182434082e+00,-2.330664694309234619e-01
-1.018572449684143066e+00,1.734675467014312744e-01
-1.105469107627868652e+00,-4.970097243785858154e-01
-1.127919316291809082e+00,1.929865330457687378e-01
-1.232067823410034180e+00,-1.019460149109363556e-02
-1.202395200729370117e+00,-1.207150146365165710e-01
-1.166589975357055664e+00,3.180554881691932678e-02
-8.810610175132751465e-01,-3.924528956413269043e-01
-7.763648629188537598e-01,-1.196579933166503906e-01
-7.588313817977905273e-01,-3.986591696739196777e-01
-7.886698842048645020e-01,2.132204174995422363e-02
-7.576447725296020508e-01,-2.792381048202514648e-01
-7.276408076286315918e-01,-3.145650923252105713e-01
-7.888356447219848633e-01,-4.190997779369354248e-02
-7.848629951477050781e-01,-1.333752125501632690e-01
-1.099111676216125488e+00,-5.089694857597351074e-01
-8.184396624565124512e-01,-1.218656674027442932e-01
-8.732979893684387207e-01,1.436824947595596313e-01
-1.181252479553222656e+00,-6.859581172466278076e-02
-1.295973420143127441e+00,4.630144685506820679e-03
-6.852157711982727051e-01,-7.322126626968383789e-02
-7.710213661193847656e-01,4.252805560827255249e-02
-7.745150327682495117e-01,8.891114592552185059e-02
-9.382724761962890625e-01,-3.807993531227111816e-01
-9.711397290229797363e-01,7.559463381767272949e-02
-1.243526697158813477e+00,-2.817931771278381348e-01
-9.471116065979003906e-01,1.338844597339630127e-01
-8.338626623153686523e-01,1.116814836859703064e-01
-1.164575457572937012e+00,-3.580864667892456055e-01
-8.338607549667358398e-01,-4.180982708930969238e-01
-9.917932748794555664e-01,6.694218516349792480e-02
-1.097959876060485840e+00,-3.451523482799530029e-01
-7.779935598373413086e-01,-8.406709879636764526e-02
-1.262436985969543457e+00,-1.924548894166946411e-01
-9.531164169311523438e-01,5.458880960941314697e-02
-9.112477898597717285e-01,1.829157173633575439e-01
-1.323679208755493164e+00,-3.851825296878814697e-01
-1.063559651374816895e+00,6.245347112417221069e-02
-7.530483603477478027e-01,8.859367668628692627e-02
-9.552994966506958008e-01,-3.643205761909484863e-01
-1.211441278457641602e+00,-9.240402281284332275e-02
-8.919847607612609863e-01,-3.895789086818695068e-01
-1.119529604911804199e+00,-2.634106874465942383e-01
-1.111816883087158203e+00,1.584924012422561646e-01
-1.240134835243225098e+00,-1.605411171913146973e-01
-1.137733578681945801e+00,-3.848782777786254883e-01
-1.159925341606140137e+00,1.244261041283607483e-01
-9.273303747177124023e-01,1.053391322493553162e-01
-7.848577499389648438e-01,-6.544821709394454956e-02
-7.562114596366882324e-01,-4.016790986061096191e-01
-1.044586896896362305e+00,-3.331060409545898438e-01
-9.730219841003417969e-01,-4.453988969326019287e-01
-1.195875883102416992e+00,-2.568406164646148682e-01
-1.196148514747619629e+00,7.144378870725631714e-02
-1.098132967948913574e+00,-3.618364334106445312e-01
-7.690849900245666504e-01,-6.764416396617889404e-02
-9.057843685150146484e-01,-3.732468485832214355e-01
-1.206942439079284668e+00,-1.371307298541069031e-02
-6.971218585968017578e-01,-1.701890528202056885e-01
-1.186911702156066895e+00,1.490024030208587646e-01
-1.213628292083740234e+00,-2.710660099983215332e-01
-9.814054369926452637e-01,8.041404932737350464e-02
-1.051422238349914551e+00,-3.119130432605743408e-01
-1.140282869338989258e+00,-1.261225342750549316e-01
-7.854914069175720215e-01,-6.783169507980346680e-02
-8.049254417419433594e-01,-2.558070421218872070e-02
-1.004110336303710938e+00,-4.330760240554809570e-01
-8.473570346832275391e-01,-3.864397108554840088e-01
-1.169726848602294922e+00,-4.147493839263916016e-02
-9.573341608047485352e-01,9.374384582042694092e-02
-1.299599051475524902e+00,-1.958373785018920898e-01
-1.214472413063049316e+00,-3.021948784589767456e-02
-1.016536235809326172e+00,-3.926379084587097168e-01
-1.262541294097900391e+00,-2.277640998363494873e-01
-9.027092456817626953e-01,-4.157289862632751465e-01
-8.047729730606079102e-01,-2.224622219800949097e-01
-1.238857269287109375e+00,-2.242551445960998535e-01
-1.004576683044433594e+00,-4.039036333560943604e-01
-1.155639052391052246e+00,-3.570054471492767334e-01
-1.039052844047546387e+00,-4.468849003314971924e-01
-6.944247484207153320e-01,-2.165001928806304932e-01
-1.094972372055053711e+00,-4.186757206916809082e-01
-9.956023693084716797e-01,1.049885973334312439e-01
-6.902912855148315430e-01,-1.053324937820434570e-01
-9.535373449325561523e-01,-3.599922657012939453e-01
-1.128002285957336426e+00,2.306685596704483032e-02
-7.325631976127624512e-01,-8.234795182943344116e-02
-1.241106629371643066e+00,-3.354932069778442383e-01
-1.270748019218444824e+00,-3.732625842094421387e-01
-1.288633108139038086e+00,-2.670687139034271240e-01
-8.626467585563659668e-01,-8.413951098918914795e-02
-1.202365279197692871e+00,5.484833568334579468e-02
-1.256868958473205566e+00,-2.691882550716400146e-01
-1.204284667968750000e+00,-8.527846634387969971e-02
-1.178396224975585938e+00,-2.883419692516326904e-01
-1.231346487998962402e+00,-2.408277988433837891e-02
-1.283679246902465820e+00,-8.518337458372116089e-02
-8.828941583633422852e-01,3.972675278782844543e-02
-7.444484233856201172e-01,-1.215092912316322327e-01
-8.923625946044921875e-01,1.131075471639633179e-01
-7.201670408248901367e-01,-7.428168505430221558e-02
-9.286286830902099609e-01,-4.409087896347045898e-01
-9.372806549072265625e-01,1.114390268921852112e-01
-8.011511564254760742e-01,-3.832793235778808594e-01
-1.311428070068359375e+00,-2.254110723733901978e-01
-1.321216821670532227e+00,-1.373706609010696411e-01
-1.067631959915161133e+00,-3.420324921607971191e-01
-6.728497147560119629e-01,-1.887530684471130371e-01
-9.235424995422363281e-01,1.139736324548721313e-01
-7.810662388801574707e-01,-3.490441292524337769e-02
-9.526376724243164062e-01,7.642557471990585327e-02
-1.146939992904663086e+00,-2.301782369613647461e-04
-7.944994568824768066e-01,-2.146024405956268311e-01
-1.131762266159057617e+00,4.700792953372001648e-02
-1.181899547576904297e+00,-3.550079464912414551e-01
-8.345696926116943359e-01,5.131223052740097046e-02
-9.418621063232421875e-01,8.785930275917053223e-02
-1.102286458015441895e+00,-4.462085366249084473e-01
-1.106961727142333984e+00,-3.474121093750000000e-01
-7.659030556678771973e-01,8.580398559570312500e-02
-1.127937436103820801e+00,7.355035096406936646e-02
-1.045484900474548340e+00,-4.511696696281433105e-01
-7.647719979286193848e-01,-1.862597763538360596e-01
-9.895978569984436035e-01,1.302168071269989014e-01
-1.273097157478332520e+00,-1.425257921218872070e-01
-1.192870140075683594e+00,4.061036184430122375e-02
-1.184321761131286621e+00,-6.549027562141418457e-02
-1.223844766616821289e+00,-1.821679472923278809e-01
